   -6    2    2    7    6    0.000597    0.000578
   -6    2    2    8    6   -0.000094    0.000064
   -6    2    2    9    6   -0.000125   -0.000035
   -6    2    2   10    6    0.000597   -0.000315
   -6    2    2    1    7    0.000040   -0.000676
   -6    2    2    2    7    0.000021    0.000012
   -6    2    2    3    7   -0.000111   -0.002060
   -6    2    2    4    7    0.000016    0.000030
   -6    2    2    5    7   -0.000079    0.000214
   -6    2    2    6    7    0.000909   -0.000841
   -6    2    2    7    7    0.001344   -0.000003
   -6    2    2    8    7   -0.000186    0.000664
   -6    2    2    9    7    0.000706   -0.000389
   -6    2    2   10    7   -0.000308    0.000892
   -6    2    2    1    8   -0.000189    0.000042
   -6    2    2    2    8   -0.000378    0.000995
   -6    2    2    3    8   -0.000331    0.000104
   -6    2    2    4    8    0.000529   -0.000454
   -6    2    2    5    8   -0.000303   -0.000024
   -6    2    2    6    8    0.000342    0.000210
   -6    2    2    7    8    0.000292    0.001076
   -6    2    2    8    8    0.001547    0.000003
   -6    2    2    9    8   -0.000233   -0.000240
   -6    2    2   10    8   -0.000339   -0.000000
   -6    2    2    1    9    0.000202   -0.000359
   -6    2    2    2    9    0.000325    0.000688
   -6    2    2    3    9    0.000311   -0.000662
   -6    2    2    4    9    0.000020   -0.000303
   -6    2    2    5    9   -0.001362    0.001227
   -6    2    2    6    9   -0.000147    0.000044
   -6    2    2    7    9    0.000261    0.000133
   -6    2    2    8    9   -0.000684    0.000717
   -6    2    2    9    9    0.001552    0.000002
   -6    2    2   10    9    0.000174   -0.000176
   -6    2    2    1   10   -0.000405    0.000109
   -6    2    2    2   10   -0.000149    0.000454
   -6    2    2    3   10   -0.001042    0.000421
   -6    2    2    4   10    0.000812   -0.000777
   -6    2    2    5   10   -0.000237    0.000009
   -6    2    2    6   10   -0.001005   -0.000545
   -6    2    2    7   10   -0.000243   -0.000697
   -6    2    2    8   10    0.000565   -0.000035
   -6    2    2    9   10    0.000200    0.000192
   -6    2    2   10   10    0.001335   -0.000004
   -5   -1    3    1    1    0.000276    0.000006
   -5   -1    3    2    1    0.000068   -0.000115
   -5   -1    3    3    1   -0.000167    0.000022
   -5   -1    3    4    1    0.000393   -0.000201
   -5   -1    3    5    1    0.000025    0.000015
   -5   -1    3    6    1    0.000051    0.000048
   -5   -1    3    7    1    0.000059    0.000872
   -5   -1    3    8    1   -0.001425   -0.000283
   -5   -1    3    9    1    0.000038    0.000019
   -5   -1    3   10    1   -0.000113   -0.000033
   -5   -1    3    1    2    0.000128    0.000199
   -5   -1    3    2    2    0.000272    0.000002
   -5   -1    3    3    2    0.000066    0.000051
   -5   -1    3    4    2    0.001820    0.001008
   -5   -1    3    5    2    0.000008    0.000032
   -5   -1    3    6    2    0.000015   -0.000101
   -5   -1    3    7    2   -0.000331    0.000248
   -5   -1    3    8    2    0.000270    0.000668
   -5   -1    3    9    2    0.000476   -0.001030
   -5   -1    3   10    2   -0.000079   -0.000239
   -5   -1    3    1    3   -0.000011    0.000007
   -5   -1    3    2    3    0.000425   -0.000517
   -5   -1    3    3    3    0.000292    0.000004
   -5   -1    3    4    3   -0.000025    0.000003
   -5   -1    3    5    3   -0.000229   -0.000098
   -5   -1    3    6    3    0.000452    0.000561
   -5   -1    3    7    3    0.000012   -0.000216
   -5   -1    3    8    3   -0.000154   -0.000043
   -5   -1    3    9    3    0.000132    0.000280
   -5   -1    3   10    3    0.000675    0.000271
   -5   -1    3    1    4    0.000735    0.000405
   -5   -1    3    2    4   -0.000164    0.000088
   -5   -1    3    3    4    0.000236    0.000106
   -5   -1    3    4    4    0.000076   -0.000004
   -5   -1    3    5    4   -0.000590   -0.000556
   -5   -1    3    6    4   -0.000442   -0.001335
   -5   -1    3    7    4    0.000162   -0.000350
   -5   -1    3    8    4    0.000948    0.000807
   -5   -1    3    9    4   -0.000001    0.000004
   -5   -1    3   10    4   -0.000260   -0.000266
   -5   -1    3    1    5   -0.001707    0.000488
   -5   -1    3    2    5    0.000006   -0.000028
   -5   -1    3    3    5    0.001079   -0.000455
   -5   -1    3    4    5   -0.000189    0.000188
   -5   -1    3    5    5    0.000079   -0.000006
   -5   -1    3    6    5   -0.000347   -0.000186
   -5   -1    3    7    5    0.000653    0.001858
   -5   -1    3    8    5    0.000015   -0.000000
   -5   -1    3    9    5   -0.000489   -0.000431
   -5   -1    3   10    5   -0.000211    0.000006
   -5   -1    3    1    6    0.000323   -0.000327
   -5   -1    3    2    6    0.000009    0.000063
   -5   -1    3    3    6    0.000610   -0.000739
   -5   -1    3    4    6    0.000359   -0.001118
   -5   -1    3    5    6   -0.000647    0.000339
   -5   -1    3    6    6    0.000293    0.000002
   -5   -1    3    7    6   -0.000109   -0.000105
   -5   -1    3    8    6    0.000192   -0.000123
   -5   -1    3    9    6    0.001727    0.000454
   -5   -1    3   10    6    0.000120   -0.000061
   -5   -1    3    1    7    0.000008   -0.000171
   -5   -1    3    2    7    0.000648    0.000474
   -5   -1    3    3    7    0.000024    0.000312
   -5   -1    3    4    7   -0.000071   -0.000127
   -5   -1    3    5    7   -0.000458    0.001344
   -5   -1    3    6    7   -0.000400    0.000379
   -5   -1    3    7    7   -0.000097    0.000002
   -5   -1    3    8    7   -0.000106    0.000392
   -5   -1    3    9    7   -0.000331    0.000171
   -5   -1    3   10    7    0.000138   -0.000424
   -5   -1    3    1    8    0.001192   -0.000246
   -5   -1    3    2    8    0.000163   -0.000417
   -5   -1    3    3    8    0.001961   -0.000660
   -5   -1    3    4    8    0.000495   -0.000425
   -5   -1    3    5    8   -0.000005   -0.000005
   -5   -1    3    6    8   -0.000235   -0.000152
   -5   -1    3    7    8   -0.000088   -0.000307
   -5   -1    3    8    8    0.000025   -0.000004
   -5   -1    3    9    8   -0.000332   -0.000344
   -5   -1    3   10    8   -0.000069   -0.000011
   -5   -1    3    1    9    0.000059   -0.000105
   -5   -1    3    2    9   -0.000081   -0.000164
   -5   -1    3    3    9   -0.000221    0.000471
   -5   -1    3    4    9   -0.000008    0.000014
   -5   -1    3    5    9   -0.000924    0.000832
   -5   -1    3    6    9   -0.000021    0.000004
   -5   -1    3    7    9   -0.000702   -0.000382
   -5   -1    3    8    9   -0.000470    0.000498
   -5   -1    3    9    9    0.000027   -0.000002
   -5   -1    3   10    9    0.001093   -0.001015
   -5   -1    3    1   10    0.001311   -0.000356
   -5   -1    3    2   10   -0.000070    0.000221
   -5   -1    3    3   10   -0.000018    0.000012
   -5   -1    3    4   10   -0.000254    0.000251
   -5   -1    3    5   10    0.000736    0.000015
   -5   -1    3    6   10    0.000771    0.000410
   -5   -1    3    7   10    0.000043    0.000091
   -5   -1    3    8   10    0.000413   -0.000024
   -5   -1    3    9   10   -0.001448   -0.001347
   -5   -1    3   10   10   -0.000094    0.000005
   -5    0    2    1    1   -0.001469   -0.000006
   -5    0    2    2    1   -0.000823    0.001283
   -5    0    2    3    1    0.001167   -0.000140
   -5    0    2    4    1    0.000363   -0.000201
   -5    0    2    5    1   -0.000209   -0.000067
   -5    0    2    6    1    0.000924    0.000884
   -5    0    2    7    1   -0.000088   -0.001624
   -5    0    2    8    1    0.000435    0.000091
   -5    0    2    9    1    0.000071    0.000118
   -5    0    2   10    1   -0.000331   -0.000091
   -5    0    2    1    2   -0.000044   -0.000068
   -5    0    2    2    2   -0.001466   -0.000014
   -5    0    2    3    2    0.000044    0.000053
   -5    0    2    4    2    0.000167    0.000100
   -5    0    2    5    2    0.000178    0.000563
   -5    0    2    6    2   -0.000077    0.000452
   -5    0    2    7    2   -0.000040    0.000030
   -5    0    2    8    2    0.000012    0.000019
   -5    0    2    9    2   -0.000142    0.000298
   -5    0    2   10    2    0.000394    0.001238
   -5    0    2    1    3   -0.000156   -0.000001
   -5    0    2    2    3   -0.000510    0.000602
   -5    0    2    3    3   -0.001647   -0.000005
   -5    0    2    4    3   -0.001000    0.000385
   -5    0    2    5    3   -0.000093   -0.000033
   -5    0    2    6    3   -0.000249   -0.000295
   -5    0    2    7    3    0.000001    0.000233
   -5    0    2    8    3    0.000143    0.000056
   -5    0    2    9    3   -0.000417   -0.000911
   -5    0    2   10    3    0.001252    0.000517
   -5    0    2    1    4    0.000255    0.000140
   -5    0    2    2    4   -0.000493    0.000276
   -5    0    2    3    4   -0.000225   -0.000076
   -5    0    2    4    4   -0.000002   -0.000010
   -5    0    2    5    4   -0.000383   -0.000377
   -5    0    2    6    4    0.000166    0.000517
   -5    0    2    7    4    0.000072   -0.000188
   -5    0    2    8    4    0.000314    0.000234
   -5    0    2    9    4   -0.000006    0.000209
   -5    0    2   10    4    0.000571    0.000543
   -5    0    2    1    5   -0.000390    0.000115
   -5    0    2    2    5    0.000716   -0.002351
   -5    0    2    3    5    0.000009   -0.000005
   -5    0    2    4    5    0.000374   -0.000355
   -5    0    2    5    5   -0.000001   -0.000008
   -5    0    2    6    5   -0.000320   -0.000179
   -5    0    2    7    5    0.000166    0.000482
   -5    0    2    8    5    0.000566   -0.000040
   -5    0    2    9    5   -0.000025   -0.000021
   -5    0    2   10    5    0.000153    0.000001
   -5    0    2    1    6   -0.000177    0.000171
   -5    0    2    2    6   -0.000075   -0.000480
   -5    0    2    3    6   -0.000425    0.000518
   -5    0    2    4    6    0.000085   -0.000220
   -5    0    2    5    6    0.000498   -0.000271
   -5    0    2    6    6   -0.001648   -0.000002
   -5    0    2    7    6   -0.000158   -0.000118
   -5    0    2    8    6   -0.000590    0.000362
   -5    0    2    9    6   -0.001323   -0.000340
   -5    0    2   10    6    0.000451   -0.000252
   -5    0    2    1    7   -0.000194    0.002931
   -5    0    2    2    7    0.000531    0.000380
   -5    0    2    3    7   -0.000029   -0.000564
   -5    0    2    4    7    0.000406    0.000897
   -5    0    2    5    7   -0.000438    0.001262
   -5    0    2    6    7    0.000044   -0.000038
   -5    0    2    7    7   -0.000847   -0.000010
   -5    0    2    8    7    0.000071   -0.000207
   -5    0    2    9    7    0.000648   -0.000342
   -5    0    2   10    7   -0.000679    0.001981
   -5    0    2    1    8   -0.000078    0.000008
   -5    0    2    2    8    0.000058   -0.000140
   -5    0    2    3    8   -0.001096    0.000372
   -5    0    2    4    8    0.000021   -0.000023
   -5    0    2    5    8   -0.000205   -0.000027
   -5    0    2    6    8    0.001402    0.000880
   -5    0    2    7    8    0.000119    0.000466
   -5    0    2    8    8   -0.000456    0.000002
   -5    0    2    9    8    0.000003    0.000005
   -5    0    2   10    8    0.000784    0.000044
   -5    0    2    1    9   -0.000672    0.001093
   -5    0    2    2    9   -0.000315   -0.000694
   -5    0    2    3    9    0.000348   -0.000731
   -5    0    2    4    9   -0.000035    0.000563
   -5    0    2    5    9   -0.000274    0.000278
   -5    0    2    6    9    0.000186   -0.000042
   -5    0    2    7    9    0.000619    0.000339
   -5    0    2    8    9   -0.000145    0.000183
   -5    0    2    9    9   -0.000456    0.000001
   -5    0    2   10    9   -0.000581    0.000530
   -5    0    2    1   10   -0.001218    0.000323
   -5    0    2    2   10    0.000801   -0.002470
   -5    0    2    3   10   -0.001102    0.000450
   -5    0    2    4   10    0.000614   -0.000578
   -5    0    2    5   10   -0.000223    0.000003
   -5    0    2    6   10   -0.000402   -0.000233
   -5    0    2    7   10   -0.000079   -0.000204
   -5    0    2    8   10   -0.001353    0.000086
   -5    0    2    9   10    0.000034    0.000034
   -5    0    2   10   10   -0.000846   -0.000002
   -5    0    3    1    1   -0.001664    0.000010
   -5    0    3    2    1    0.000672   -0.001028
   -5    0    3    3    1    0.000473   -0.000066
   -5    0    3    4    1    0.001079   -0.000591
   -5    0    3    5    1   -0.000205   -0.000058
   -5    0    3    6    1    0.000260    0.000232
   -5    0    3    7    1   -0.000016   -0.000427
   -5    0    3    8    1    0.000512    0.000103
   -5    0    3    9    1   -0.001016   -0.001638
   -5    0    3   10    1    0.000442    0.000118
   -5    0    3    1    2   -0.000255   -0.000389
   -5    0    3    2    2   -0.001159    0.000004
   -5    0    3    3    2   -0.000299   -0.000348
   -5    0    3    4    2    0.000889    0.000488
   -5    0    3    5    2    0.000374    0.001227
   -5    0    3    6    2   -0.000218    0.001102
   -5    0    3    7    2    0.000686   -0.000510
   -5    0    3    8    2    0.000157    0.000400
   -5    0    3    9    2   -0.000239    0.000515
   -5    0    3   10    2    0.000368    0.001178
   -5    0    3    1    3    0.000450    0.000047
   -5    0    3    2    3   -0.001560    0.001874
   -5    0    3    3    3   -0.001412    0.000003
   -5    0    3    4    3   -0.001890    0.000729
   -5    0    3    5    3   -0.000669   -0.000282
   -5    0    3    6    3    0.000593    0.000739
   -5    0    3    7    3   -0.000160    0.002586
   -5    0    3    8    3   -0.000502   -0.000164
   -5    0    3    9    3   -0.000404   -0.000855
   -5    0    3   10    3   -0.000916   -0.000381
   -5    0    3    1    4   -0.000660   -0.000361
   -5    0    3    2    4    0.000190   -0.000105
   -5    0    3    3    4   -0.000397   -0.000158
   -5    0    3    4    4   -0.000395   -0.000007
   -5    0    3    5    4   -0.000114   -0.000105
   -5    0    3    6    4   -0.000220   -0.000674
   -5    0    3    7    4    0.000046   -0.000102
   -5    0    3    8    4    0.000624    0.000522
   -5    0    3    9    4    0.000022    0.000460
   -5    0    3   10    4   -0.000007   -0.000013
   -5    0    3    1    5    0.001339   -0.000389
   -5    0    3    2    5   -0.000112    0.000402
   -5    0    3    3    5   -0.000330    0.000132
   -5    0    3    4    5   -0.000017    0.000022
   -5    0    3    5    5   -0.000410   -0.000009
   -5    0    3    6    5    0.000682    0.000365
   -5    0    3    7    5   -0.000005   -0.000051
   -5    0    3    8    5   -0.000195    0.000020
   -5    0    3    9    5    0.000016    0.000019
   -5    0    3   10    5    0.001165   -0.000015
   -5    0    3    1    6    0.000040   -0.000038
   -5    0    3    2    6   -0.000351   -0.001830
   -5    0    3    3    6   -0.000161    0.000182
   -5    0    3    4    6    0.000119   -0.000343
   -5    0    3    5    6    0.000383   -0.000198
   -5    0    3    6    6   -0.001107   -0.000005
   -5    0    3    7    6   -0.000007    0.000004
   -5    0    3    8    6   -0.000232    0.000152
   -5    0    3    9    6    0.000177    0.000052
   -5    0    3   10    6   -0.000192    0.000113
   -5    0    3    1    7    0.000037   -0.000565
   -5    0    3    2    7   -0.000221   -0.000165
   -5    0    3    3    7   -0.000066   -0.001284
   -5    0    3    4    7   -0.000070   -0.000141
   -5    0    3    5    7    0.000259   -0.000744
   -5    0    3    6    7    0.001165   -0.001103
   -5    0    3    7    7   -0.000866   -0.000005
   -5    0    3    8    7    0.000208   -0.000759
   -5    0    3    9    7   -0.000685    0.000374
   -5    0    3   10    7    0.000521   -0.001533
   -5    0    3    1    8    0.000189   -0.000051
   -5    0    3    2    8    0.000056   -0.000125
   -5    0    3    3    8    0.000181   -0.000055
   -5    0    3    4    8   -0.000366    0.000312
   -5    0    3    5    8    0.000601    0.000041
   -5    0    3    6    8    0.001158    0.000717
   -5    0    3    7    8    0.000227    0.000820
   -5    0    3    8    8   -0.000001   -0.000007
   -5    0    3    9    8    0.000046    0.000054
   -5    0    3   10    8   -0.001108   -0.000067
   -5    0    3    1    9   -0.000065    0.000118
   -5    0    3    2    9   -0.000193   -0.000407
   -5    0    3    3    9   -0.000124    0.000263
   -5    0    3    4    9    0.000022   -0.000499
   -5    0    3    5    9   -0.000400    0.000366
   -5    0    3    6    9   -0.000757    0.000192
   -5    0    3    7    9    0.000305    0.000174
   -5    0    3    8    9   -0.000316    0.000329
   -5    0    3    9    9   -0.000468   -0.000004
   -5    0    3   10    9   -0.000356    0.000330
   -5    0    3    1   10   -0.001102    0.000298
   -5    0    3    2   10    0.000304   -0.000923
   -5    0    3    3   10    0.000163   -0.000090
   -5    0    3    4   10    0.000010   -0.000000
   -5    0    3    5   10   -0.001079   -0.000013
   -5    0    3    6   10   -0.000280   -0.000154
   -5    0    3    7   10   -0.000151   -0.000404
   -5    0    3    8   10   -0.000238    0.000022
   -5    0    3    9   10    0.000555    0.000521
   -5    0    3   10   10   -0.001339    0.000004
   -5    1    1    1    1    0.001026   -0.000004
   -5    1    1    2    1   -0.000403    0.000617
   -5    1    1    3    1   -0.001008    0.000129
   -5    1    1    4    1    0.000470   -0.000256
   -5    1    1    5    1    0.000345    0.000090
   -5    1    1    6    1    0.000042    0.000033
   -5    1    1    7    1    0.000045    0.000966
   -5    1    1    8    1   -0.000563   -0.000120
   -5    1    1    9    1    0.000403    0.000663
   -5    1    1   10    1   -0.001202   -0.000321
   -5    1    1    1    2   -0.000626   -0.000949
   -5    1    1    2    2    0.001033   -0.000003
   -5    1    1    3    2    0.000396    0.000469
   -5    1    1    4    2   -0.000306   -0.000171
   -5    1    1    5    2    0.000361    0.001223
   -5    1    1    6    2   -0.000101    0.000534
   -5    1    1    7    2    0.000140   -0.000098
   -5    1    1    8    2    0.000160    0.000466
   -5    1    1    9    2    0.000166   -0.000322
   -5    1    1   10    2   -0.000219   -0.000681
   -5    1    1    1    3   -0.000102   -0.000017
   -5    1    1    2    3   -0.000937    0.001133
   -5    1    1    3    3   -0.001322    0.000012
   -5    1    1    4    3    0.001159   -0.000446
   -5    1    1    5    3   -0.000367   -0.000147
   -5    1    1    6    3    0.000282    0.000351
   -5    1    1    7    3   -0.000085    0.001330
   -5    1    1    8    3    0.000361    0.000117
   -5    1    1    9    3    0.000698    0.001469
   -5    1    1   10    3    0.000023   -0.000008
   -5    1    1    1    4    0.000266    0.000133
   -5    1    1    2    4   -0.000521    0.000298
   -5    1    1    3    4    0.000358    0.000142
   -5    1    1    4    4    0.002205    0.000012
   -5    1    1    5    4   -0.000013   -0.000022
   -5    1    1    6    4    0.000115    0.000307
   -5    1    1    7    4    0.000224   -0.000453
   -5    1    1    8    4   -0.000483   -0.000408
   -5    1    1    9    4   -0.000019   -0.000476
   -5    1    1   10    4    0.000375    0.000352
   -5    1    1    1    5   -0.000282    0.000082
   -5    1    1    2    5    0.000546   -0.001775
   -5    1    1    3    5    0.000914   -0.000378
   -5    1    1    4    5   -0.001307    0.001261
   -5    1    1    5    5    0.002205    0.000008
   -5    1    1    6    5    0.000559    0.000300
   -5    1    1    7    5   -0.000065   -0.000179
   -5    1    1    8    5    0.000064    0.000010
   -5    1    1    9    5    0.000662    0.000600
   -5    1    1   10    5   -0.000631    0.000010
   -5    1    1    1    6   -0.000372    0.000356
   -5    1    1    2    6    0.000096    0.000507
   -5    1    1    3    6   -0.000149    0.000167
   -5    1    1    4    6    0.000374   -0.001165
   -5    1    1    5    6   -0.000545    0.000286
   -5    1    1    6    6   -0.001321    0.000011
   -5    1    1    7    6   -0.000811   -0.000754
   -5    1    1    8    6    0.001229   -0.000773
   -5    1    1    9    6    0.000204    0.000055
   -5    1    1   10    6    0.001225   -0.000666
   -5    1    1    1    7   -0.000060    0.001209
   -5    1    1    2    7    0.000754    0.000562
   -5    1    1    3    7    0.000033    0.000521
   -5    1    1    4    7    0.000187    0.000396
   -5    1    1    5    7   -0.000059    0.000165
   -5    1    1    6    7    0.000641   -0.000599
   -5    1    1    7    7    0.001870   -0.000000
   -5    1    1    8    7   -0.000165    0.000616
   -5    1    1    9    7    0.001449   -0.000778
   -5    1    1   10    7   -0.000542    0.001598
   -5    1    1    1    8    0.001661   -0.000342
   -5    1    1    2    8   -0.000483    0.001252
   -5    1    1    3    8    0.000639   -0.000218
   -5    1    1    4    8   -0.000681    0.000576
   -5    1    1    5    8    0.000486    0.000042
   -5    1    1    6    8   -0.001035   -0.000641
   -5    1    1    7    8   -0.000078   -0.000317
   -5    1    1    8    8   -0.000472   -0.000010
   -5    1    1    9    8    0.000144    0.000143
   -5    1    1   10    8    0.001025    0.000061
   -5    1    1    1    9   -0.000144    0.000211
   -5    1    1    2    9    0.000098    0.000212
   -5    1    1    3    9   -0.000342    0.000740
   -5    1    1    4    9   -0.000018    0.000063
   -5    1    1    5    9    0.000462   -0.000419
   -5    1    1    6    9    0.000602   -0.000157
   -5    1    1    7    9    0.000222    0.000096
   -5    1    1    8    9    0.000302   -0.000307
   -5    1    1    9    9   -0.000476   -0.000010
   -5    1    1   10    9    0.000204   -0.000196
   -5    1    1    1   10    0.000527   -0.000137
   -5    1    1    2   10    0.000459   -0.001492
   -5    1    1    3   10   -0.000875    0.000353
   -5    1    1    4   10   -0.000580    0.000521
   -5    1    1    5   10   -0.000298   -0.000007
   -5    1    1    6   10   -0.000562   -0.000295
   -5    1    1    7   10   -0.000551   -0.001631
   -5    1    1    8   10    0.000497   -0.000031
   -5    1    1    9   10   -0.001093   -0.001014
   -5    1    1   10   10    0.001866   -0.000006
   -5    1    2    1    1    0.000306   -0.000014
   -5    1    2    2    1   -0.000322    0.000504
   -5    1    2    3    1   -0.000897    0.000108
   -5    1    2    4    1    0.000044   -0.000031
   -5    1    2    5    1   -0.001350   -0.000389
   -5    1    2    6    1   -0.000009    0.000016
   -5    1    2    7    1    0.000008    0.000020
   -5    1    2    8    1    0.000288    0.000057
   -5    1    2    9    1    0.000160    0.000243
   -5    1    2   10    1    0.000238    0.000060
   -5    1    2    1    2   -0.000101   -0.000146
   -5    1    2    2    2   -0.000330   -0.000007
   -5    1    2    3    2    0.000154    0.000172
   -5    1    2    4    2   -0.000473   -0.000272
   -5    1    2    5    2   -0.000070   -0.000218
   -5    1    2    6    2   -0.000180    0.000910
   -5    1    2    7    2    0.000412   -0.000307
   -5    1    2    8    2   -0.000318   -0.000857
   -5    1    2    9    2    0.000024   -0.000045
   -5    1    2   10    2    0.000025    0.000122
   -5    1    2    1    3   -0.000043    0.000011
   -5    1    2    2    3   -0.000982    0.001167
   -5    1    2    3    3    0.000301   -0.000003
   -5    1    2    4    3    0.001672   -0.000640
   -5    1    2    5    3    0.000562    0.000235
   -5    1    2    6    3   -0.000088   -0.000113
   -5    1    2    7    3   -0.000039    0.000651
   -5    1    2    8    3    0.002634    0.000892
   -5    1    2    9    3    0.000581    0.001266
   -5    1    2   10    3    0.000151    0.000064
   -5    1    2    1    4    0.001059    0.000555
   -5    1    2    2    4   -0.000308    0.000181
   -5    1    2    3    4   -0.000630   -0.000235
   -5    1    2    4    4   -0.001456    0.000006
   -5    1    2    5    4    0.000425    0.000423
   -5    1    2    6    4    0.000402    0.001267
   -5    1    2    7    4   -0.000080    0.000153
   -5    1    2    8    4   -0.000845   -0.000711
   -5    1    2    9    4   -0.000016   -0.000240
   -5    1    2   10    4    0.000577    0.000548
   -5    1    2    1    5   -0.001158    0.000328
   -5    1    2    2    5   -0.000164    0.000512
   -5    1    2    3    5    0.000580   -0.000247
   -5    1    2    4    5    0.000199   -0.000203
   -5    1    2    5    5   -0.001239   -0.000003
   -5    1    2    6    5    0.000029    0.000018
   -5    1    2    7    5   -0.000094   -0.000248
